id,acc_number,date_time,amount,merchant,authorization
445,5002356230525811,2019-07-27T16:29:42Z,$4720.86,f68d4b7b-5748-4832-9ef9-56ec1dedc023,798279991-4
446,4041593208283,2019-07-20T23:09:45Z,$2005.26,c55770f0-0a72-49fb-8b5b-48e72ddff2f2,008349828-1
447,5602246857569867,2019-07-30T03:55:13Z,$2872.59,8f0b5e5b-31f9-4d77-9f81-9c7deb10c4ca,880658369-7
448,5501835624135226,2019-07-11T19:32:02Z,$1298.95,5a291de7-a08d-468d-8f3e-ba819b22aa76,431646738-7
449,3543248488745244,2019-07-18T12:16:10Z,$4256.17,e9792f4d-3a4a-48fb-a6d1-9453a32a2012,536895536-7
450,5002350723065559,2019-07-14T09:40:57Z,$4841.21,a8081cc9-2b92-4354-80ae-88d0befa96a0,335497550-4
451,3574781799625244,2019-07-22T10:59:18Z,$2151.79,b77a6214-130e-45d5-95db-2a3588b63049,743470711-9
452,3585817798376558,2019-07-30T21:08:06Z,$3424.26,10dcd536-2253-434a-ad50-eb3b25e9fab0,227693682-7
453,3579931741108915,2019-07-11T20:31:46Z,$2188.93,f3d2def2-2fd4-480a-a5a9-024285d8e022,246129611-1
454,5602243835338176,2019-07-31T02:35:18Z,$3710.71,204f33ac-a4a5-4b54-a609-7b812bbe8437,615129233-2
455,3569940815984848,2019-07-13T22:23:43Z,$3689.51,22cc34b8-9117-44e3-86c2-79476267fecd,164467791-1
456,374288616341078,2019-08-05T07:18:08Z,$4342.87,e80ec975-d736-49e8-8221-d7fd9d75efd3,206595142-7
457,56022181149488813,2019-08-04T18:09:41Z,$3891.39,75eaf422-9684-4179-87c9-5fca34b1ce1a,348823506-8
458,5602253757997578,2019-07-28T01:20:12Z,$3038.27,c679b070-cfa2-4caa-bf85-1f11f340191e,802275453-6
459,67625781494506883,2019-08-04T04:15:24Z,$1311.09,24adfbde-fabc-40c0-9c74-64d613e6faf3,480262644-4
460,3541771197859875,2019-08-02T06:27:55Z,$1224.28,36dcbb80-78db-4299-a9bc-aee050b7c381,671384942-3
461,201569254422521,2019-07-31T23:42:10Z,$2371.47,601fee85-dba2-4b9b-99ee-fb06e4370f5f,647590992-0
462,3577154968682072,2019-07-23T03:54:53Z,$504.44,f09e8152-1218-4af5-95a7-9aa5557541eb,518058264-4
463,5602235688233462,2019-07-14T14:36:48Z,$1457.22,d03658d2-4113-4593-90f3-a44707d7111b,059614308-7
464,3578858929703194,2019-07-13T12:28:10Z,$2054.34,9f0120ba-3817-450e-9221-3f5ebb19bfd6,469765731-4
465,201950596168990,2019-07-16T21:38:08Z,$2166.55,625c2ef5-eaba-4229-ae2d-010a427b981b,191120004-6
466,3545697880417182,2019-08-05T17:03:11Z,$680.56,87155890-7e47-4eb5-9783-07d3839592d0,499560987-3
467,3544445370412490,2019-07-23T22:41:04Z,$3643.35,4760dcc5-a311-4ff3-b810-8ffc19ecbfd8,430556340-1
468,633110707667883677,2019-07-17T14:08:34Z,$3671.54,413948b2-af05-4405-8762-0fb9ed119396,613556168-5
469,5020754451177676,2019-07-26T19:31:05Z,$1642.90,088736e1-37fe-4bf3-ab5b-506e1ca3bfd5,927587704-1
470,3588927418562656,2019-07-23T19:42:03Z,$3005.28,e1fbaf33-f330-476b-8708-5bd032c79cfc,554536182-0
471,676702465612893050,2019-07-15T08:11:46Z,$3808.55,a4dee27f-dd1c-450f-9b4c-2cc91f81bc29,555937345-1
472,5108757426329541,2019-07-25T19:53:35Z,$2657.23,718715c0-c3a3-47b7-b242-673054276501,383737206-5
473,5108751921841514,2019-07-27T08:11:18Z,$1338.14,8914530d-63af-4d59-9f46-c036b34fc261,890695564-2
474,3569332346707015,2019-07-10T11:09:23Z,$4304.25,8f2c4a18-e663-4612-b75d-473cf73d9cbe,339382020-6
475,5602219712400750,2019-07-24T22:52:57Z,$769.92,91b3c94b-9225-4a55-be04-03fec7864bea,051262081-4
476,5602252869262467351,2019-08-05T01:13:51Z,$222.09,759f2b23-d60f-4f3e-91c8-de534240b0e7,391384355-8
477,5179615803517449,2019-07-12T22:04:35Z,$715.43,d90ca47e-ac2c-4653-a68f-d7116ed330e4,006974651-6
478,3530971476186080,2019-07-21T09:49:32Z,$3001.90,bf92b35d-592d-480f-9368-e2d0d32a115c,261058511-X
479,3558021174385787,2019-07-29T16:50:32Z,$260.85,77c1d575-be40-47d4-a581-dfc28c8113a9,594824322-2
480,560222703951542061,2019-07-15T14:18:44Z,$3297.75,d6f96fd2-3973-4693-8e1f-c1e9424d0c4d,013742586-4
481,3580949776177933,2019-07-21T23:50:02Z,$2062.22,ab72960b-2a4e-49d2-8c9a-02701c54f140,936824769-2
482,3566969885625877,2019-08-04T12:15:40Z,$26.88,7446b921-6d95-43c5-95be-de684892b1be,824789767-9
483,564182339737720992,2019-07-23T04:05:00Z,$1638.13,f43180f1-1feb-4666-a6c1-3378327c3dc1,926236385-0
484,4041599944428,2019-07-12T03:26:50Z,$1394.63,8f13711b-e30e-48af-9521-67985dc00e90,944880735-X
485,4913100621666995,2019-07-27T01:47:58Z,$255.25,fc57c285-015e-4cc3-aa15-912ca772e4b3,538651732-5
486,3540654313515830,2019-07-14T21:57:01Z,$1160.85,5042dbcb-87f4-4374-8722-58fc69ab4108,632738807-8
487,4017954645297,2019-07-19T01:55:56Z,$3201.55,c934c928-7246-4aa0-9a09-0735487d06ce,861486846-4
488,5100178579342918,2019-07-12T01:08:23Z,$729.26,36a34554-f7fc-4724-aa34-cc3e49de164c,463972317-2
489,4913645667938484,2019-07-09T21:28:17Z,$2887.32,07582c25-ffbd-4d24-874c-79c66e07cc35,000137528-8
490,30016386052716,2019-07-28T19:04:24Z,$3503.79,8710c0d2-a659-44b8-ac10-e0ee344d0c51,892786687-8
491,3575471858300777,2019-07-19T03:48:39Z,$45.64,148f4549-b87e-4829-82ce-55d0bed5d620,224620680-4
492,4405490253820795,2019-07-10T03:16:46Z,$1048.36,4460a3e6-f5d3-4a23-a6d5-11322e71efd2,552445553-2
493,372301323504813,2019-07-16T23:20:46Z,$1653.29,6e16ed70-a084-4db7-b57d-ae7ac4ee7c3f,830568166-1
494,3529088414474453,2019-08-04T22:32:57Z,$3504.64,a1dceac5-816c-4396-95bd-2175f2031568,373286096-5
495,56022364051530141,2019-07-24T15:28:03Z,$187.71,068cdbda-0c95-4c6d-9619-cd0046a7cf64,907504264-7
496,5602247176167862,2019-07-20T20:57:17Z,$217.46,5be8d299-e000-4374-911b-e4d364975a20,057041686-8
497,374288828090117,2019-07-17T20:40:24Z,$1069.21,cf0540bd-aedc-4a51-8abd-5be8d2798231,781599758-9
498,3566229289642220,2019-07-28T20:38:47Z,$2129.09,744f0c6f-4cb5-42be-9a88-289b1daaec55,814011848-6
499,4936829067849854350,2019-07-18T18:04:06Z,$2737.10,b0b0ae98-4d9a-45c4-b206-0d61ab8425c8,926822413-5
500,3565183876700266,2019-07-30T00:30:23Z,$2539.65,6194d5ee-b58a-474d-bb25-56b59940777f,507114093-4
501,5100133030175910,2019-07-20T07:30:03Z,$1252.51,45c71a4b-067e-4f1b-95f6-35d7829b5ced,436706682-7
502,3538835319306704,2019-07-14T12:36:07Z,$1350.00,c47ee465-6de7-46ac-872e-92a73b68e1a8,251296450-7
503,3557869046233234,2019-07-28T03:10:47Z,$2589.67,a77597d4-d841-431f-8780-c8b0939e8452,371385998-1
504,6333953245437061,2019-07-12T12:30:32Z,$4502.49,f7315769-ce39-4ab7-b8cf-d8f68070a72a,133375015-3
505,0604236860789908,2019-07-28T00:41:17Z,$1602.49,0a3610aa-a989-4118-b993-216f5612567b,112578577-2
506,3532332501320806,2019-07-12T23:30:44Z,$4748.56,c4d976e3-9782-498d-874e-ef8a1c547187,274401256-4
507,670649580346538521,2019-07-20T20:57:07Z,$4458.39,0dccef3f-7b9a-4314-8c27-a591220744f8,746064693-8
508,3579876416084133,2019-07-20T01:45:48Z,$3624.87,cc87f37e-b2ea-46b2-a95e-73893406a233,452565743-X
509,675920983284343038,2019-07-15T20:46:23Z,$4148.14,c528440f-280f-409c-ae84-9dacbb15a179,937308584-0
510,3543899535963121,2019-07-15T13:30:42Z,$4138.96,f6510955-7d2d-4f27-a1ed-acdfaf6c958f,733755612-8
511,374283872091467,2019-08-01T11:36:34Z,$2249.24,2383ba16-4080-45b1-b215-f1fe07189e68,631891985-6
512,3550600723816554,2019-07-16T08:22:30Z,$1477.39,2425ef81-fca6-44fe-a6df-68da335ea418,011895097-5
513,5048378647151649,2019-07-16T08:13:12Z,$4732.59,f28a0191-1e37-4164-afa7-29131fef73e8,685729358-9
514,4844502911777586,2019-07-28T07:03:44Z,$4173.46,19a347d8-28a7-4844-a0c1-5b3e9a501d27,840987775-9
515,3565850603540005,2019-07-24T07:17:36Z,$4956.94,aa6e5f72-5417-4960-81db-1b10dabcd585,135852260-X
516,3561613466440620,2019-08-04T06:29:34Z,$2282.48,18afb6f7-c57e-4e1a-99a8-c71b59f48230,464311207-7
517,6706724525161673261,2019-07-21T04:36:22Z,$459.92,89c1ec20-e694-45e0-aab5-2a93621d67aa,174026696-X
518,374288579532705,2019-08-07T18:49:40Z,$1710.26,90c87522-55d6-4c80-af82-ce346661a31e,877250394-7
519,3574221601560479,2019-07-13T07:41:24Z,$3736.16,fe127416-7f12-48f1-8643-649522bfe590,138343332-1
520,3544154937895839,2019-07-13T02:17:24Z,$4556.08,32cef28a-7fe8-4b24-8bfb-c08aa50671c7,172731647-9
521,5602214383408679,2019-07-17T22:41:52Z,$1994.62,5f071fbc-475c-429d-a89b-99421ad95441,256134766-4
522,3587631202752801,2019-07-28T15:59:27Z,$4627.71,d55a7f40-c2f4-4304-8719-416b3f4c9053,312320365-4
523,4555810023001,2019-07-28T13:05:46Z,$296.74,acb1e3c4-5921-4f9b-b8f9-c6e1f16dadac,978814505-1
524,5142751432676472,2019-07-13T12:33:33Z,$718.34,c7701baa-b2f0-4b3a-b9b9-e76ca3fbe443,309909429-3
525,3589299659189238,2019-07-19T21:14:44Z,$2289.40,7e3ac5bb-82ff-4dda-869e-820b8605d229,839784167-9
526,6387492654308302,2019-07-12T18:51:37Z,$1974.91,0d65e462-8d6b-4510-9225-84e48705fefd,916789930-7
527,3553465692071483,2019-07-23T08:07:56Z,$736.52,3682d910-5c81-4396-b693-4e791a6b5e65,170926627-9
528,3542191956135624,2019-08-05T04:29:19Z,$702.47,23983544-2f2e-40f0-92b1-5b8b80c2a57e,260595250-9
529,3550695466949299,2019-07-11T17:46:13Z,$4055.16,6ad4c0ae-994f-4233-b81e-b413d06dc4f7,714642527-4
530,4903905760224597662,2019-07-10T05:19:02Z,$4546.21,3f5c720b-6afa-47c1-93e9-394e4fec2357,149560171-4
531,5602240171409293344,2019-07-19T05:53:44Z,$2282.39,63184ed6-a2e4-4a21-a995-daa13da1e5b3,710303557-1
532,3557365337777336,2019-07-09T14:56:12Z,$2012.81,6e64c329-9f89-40e5-bc39-937fa0f9d29c,845570669-4
533,5610463137537909,2019-07-24T19:50:24Z,$584.87,95911e14-57ae-4e36-a6b6-b06aae45d05c,148011544-4
534,6390209933751754,2019-07-15T07:24:51Z,$3981.82,0c285b83-f241-43da-a7b7-8d9336489295,506921817-4
535,3559343797709626,2019-07-18T13:18:16Z,$2448.91,4e70cf23-705c-4fed-a823-0d62c095c32f,238622620-4
536,6399269291198411,2019-08-04T02:13:42Z,$221.11,176bccdd-bce6-4425-ae4c-4d66b66be7e6,156934047-1
537,374283444176143,2019-07-30T08:14:02Z,$3978.20,394c4642-1dad-413e-973e-f671320e054c,656366127-0
538,63048122914337302,2019-07-18T08:02:34Z,$3209.44,dbff0ef5-62b4-49c8-8fdf-6d80f50d38d7,935726939-8
539,4917802632927086,2019-07-30T22:25:27Z,$3682.57,1ca7e2fd-bb68-4cfd-a7a3-91f95b695708,439425142-7
540,5602252086302062,2019-07-24T04:10:24Z,$170.87,1d7055fe-ad34-4e5c-b58c-963a38e4cb77,890889451-9
541,36430186789829,2019-07-29T06:18:22Z,$1495.99,a49a5c0c-5e33-436f-ae1c-a4faa3f8677d,676449665-X
542,5602216742682217,2019-07-12T14:49:24Z,$517.04,4378da3b-0132-4182-a26e-63e74e15651d,249098397-0
543,3572265798552213,2019-08-01T03:51:41Z,$1452.45,7bae0095-1181-4500-b34f-393e22ce3f7d,740196934-3
544,30372667543612,2019-07-18T13:58:22Z,$577.55,e47c3106-7f74-4469-8d87-d250549841c8,768337123-8
545,5266073209186803,2019-07-14T02:25:06Z,$2990.03,3ccd4e21-79ea-47da-8567-5c4eb5731b79,700571553-5
546,3572682717429135,2019-07-22T21:20:20Z,$1211.31,291be327-d0a7-477e-9f3e-a2c1964a7f78,339176563-1
547,3548564314715283,2019-07-31T22:17:14Z,$593.69,1aeee07e-b0e3-4db2-b396-69b2e7219de8,165840228-6
548,6761741288052202575,2019-07-26T14:15:53Z,$2532.87,698e0db4-4524-407d-88e1-9eda47c33b8b,003637348-6
549,3573693292996223,2019-07-20T04:24:23Z,$3920.60,d09cb732-2f41-4bf7-8af9-c5fb75a510c4,993328147-X
550,6333299379423884102,2019-08-03T09:12:21Z,$4732.65,534e07ae-c845-455c-b67a-fa0e1ef43de3,397417859-7
551,3531905356821308,2019-07-27T13:43:27Z,$3554.85,47769974-67ae-40ed-b3fc-449825b71ae6,914038967-7
552,3572672291396339,2019-08-02T10:09:12Z,$2896.79,c0639ad0-fad4-42d0-a816-f1b4f3d5c402,876120765-9
553,5529549997044307,2019-07-31T12:39:57Z,$680.87,28f049c9-739d-4be0-9a50-260eef04fefa,996334253-1
554,6304351455337169,2019-07-20T14:27:29Z,$3579.53,4ac2c498-4d72-41cb-a3fe-cb571353d467,111235523-5
555,3557062158630211,2019-07-19T01:09:04Z,$4313.44,0b20bb2d-b21b-4bbf-abc1-594b441e784f,554317231-1
556,3583058916608927,2019-07-22T23:23:33Z,$1821.85,b81a84b5-28d5-46f5-b046-585503db55df,231752280-0
557,201478657357534,2019-07-20T22:03:42Z,$373.44,db0df121-bedc-49c3-8755-d1034503b42f,630796190-2
558,3551275691885235,2019-07-13T01:04:16Z,$1479.36,91cac845-e30d-4757-8054-b666bc354acc,961762462-1
559,3544022170409776,2019-07-26T12:22:54Z,$3170.68,61eb2eb1-bc21-4867-bdb3-101a67ed4785,474063856-8
560,374622989144166,2019-07-18T22:43:45Z,$1262.22,1b242cb1-2bb6-42cb-9678-f8d611a355ba,806847135-9
561,3567051699095222,2019-07-16T16:19:05Z,$1827.48,ffca7444-189b-41ab-a4b9-0bc9648fc4b8,652798038-8
562,337941893595164,2019-07-17T14:41:35Z,$3494.82,abe63f2c-78d6-4930-821e-e2dfcfb7f431,850556615-7
563,5002354268512231,2019-07-21T07:16:21Z,$986.16,6b38d8d6-d7ee-4954-bffc-84d69586053f,166879481-0
564,337941624086673,2019-07-10T20:19:12Z,$4047.63,d4b0c0d9-a954-4f00-85e9-9f45e0a84f7f,402092679-4
565,6334694257873640,2019-08-01T23:20:25Z,$3563.59,fa6f9408-7174-42c1-b780-50dd6f2f00ed,631890432-8
566,3568590317034302,2019-07-19T23:35:07Z,$3988.09,f8491b4a-1169-4861-b887-b039fbdad274,074230258-X
567,6333426526598974953,2019-07-31T07:02:16Z,$800.85,5d1cd782-7077-4f78-ae4c-62b846781cef,345026641-1
568,5562152254556952,2019-07-10T02:17:55Z,$3404.99,a3447784-9e26-4f23-8bc9-d4a918ecf4b9,513392785-1
569,5602259478978888,2019-08-02T02:34:42Z,$2837.45,c6e811e9-80c7-4bcd-8a08-baae07fc755a,061810912-9
570,5602246306540254698,2019-07-10T03:46:46Z,$1016.27,d8db8bb7-2094-4cf8-b2f4-0931a999f164,718978899-9
571,337941075934215,2019-08-03T19:13:41Z,$2005.02,dd448e15-907e-4537-b932-93d0522836a7,830640439-4
572,36308620763347,2019-07-23T21:31:16Z,$47.31,f807caed-39e3-43b8-b63e-4d1fcf4ed6f7,392291851-4
573,3541108241077834,2019-07-17T01:36:39Z,$722.72,38fe6a0e-0725-44c9-9774-15e0f6124298,969738960-8
574,5007668405020195,2019-08-01T20:34:46Z,$4484.57,18cb2ec4-ce1e-458c-98ac-8840c184e15f,831534299-1
575,5259471701995268,2019-07-21T00:55:30Z,$2831.01,9d1acba2-0719-4d3a-be6d-9c2f3d47d181,650385341-6
576,5100137661991453,2019-07-19T05:41:02Z,$2344.94,726c86ad-4304-4872-ace1-7bb60761ec14,052407998-6
577,5576598681150815,2019-07-25T17:55:39Z,$3795.74,6666bf52-b446-4cb6-821e-9b79dc0bfe3c,673617980-7
578,5108751836006377,2019-07-19T09:25:17Z,$2016.56,e347bf69-8f0b-4daf-84e6-c4963a3100bf,657629361-5
579,5100141731637864,2019-07-23T02:52:56Z,$3133.99,5226d802-71a2-4401-9eae-c2a2b5a95578,832422838-1
580,677105032044640607,2019-08-04T17:01:51Z,$2166.20,1bca27b5-f43d-40b3-9b36-7da4b1ff85dd,615213824-8
581,349446290920078,2019-08-05T05:23:10Z,$3851.68,f14c46d3-7f83-4ff8-a7cc-29606b5860a6,450348210-6
582,5482384342550930,2019-07-09T03:53:39Z,$1247.36,cde71f62-39db-46c0-a498-af68384e56d3,213004331-3
583,5602253258167986,2019-07-24T04:55:47Z,$1899.58,dcf0c8cf-4728-4275-b013-5fddd6773d9f,201411480-3
584,3578778884771236,2019-08-07T02:28:26Z,$1589.37,c37afb05-8134-4770-ab7b-a705db508ab1,237571274-9
585,6709820391762326024,2019-07-12T18:20:15Z,$1683.16,8df1dcd7-edd3-4661-880b-e215ffc3a268,706411490-9
586,6767951539976907919,2019-07-25T09:36:27Z,$1595.23,6a0ca1fa-a23b-41c1-95cb-4f1cd511acce,591767525-2
587,3581493870042403,2019-07-28T06:57:46Z,$649.12,0cf47e46-1918-4168-b1cd-d54a41324153,575203248-2
588,5048375423234540,2019-07-29T15:42:45Z,$2550.01,3bf01c5d-d4e9-4d99-a482-49343653b177,929867239-X
589,633443525547592872,2019-07-30T00:55:01Z,$3887.91,cfa08cb9-c735-4ac0-85b9-eb4707a22c89,526933839-4
590,3539845513250649,2019-08-05T20:17:20Z,$1266.79,15c63f1a-67db-42eb-b3ea-01107229574b,838158625-9
591,5100170763676201,2019-07-20T08:01:21Z,$3925.00,d69bb1c1-ce7a-4486-b0fd-a97ba3f682a2,655479822-6
592,3548737357078724,2019-07-29T05:40:45Z,$1884.80,2e90ea93-a1f1-43d5-8d90-b15a2150a853,084233366-5
593,501875931492096040,2019-08-01T01:04:03Z,$3502.80,c0517994-99b9-4cd5-bf4f-19ba16c4876b,877861289-6
594,56022515627643888,2019-07-14T10:08:56Z,$1343.69,bb1c0ed7-b261-4847-84fe-7a24b51e1f4b,422036826-4
595,6393779121739297,2019-08-05T05:54:00Z,$301.99,a87882b4-9849-46a3-8fc6-25ae842e6354,763424084-2
596,3546818974018558,2019-08-02T03:06:54Z,$3383.88,531032d0-ff0b-4276-b8fe-67e49b02e54c,245257944-0
597,374283578148983,2019-07-28T22:46:27Z,$4265.04,cc9160f5-7411-4e71-ace4-cd5b5287709c,147012655-9
598,50384561093421032,2019-07-11T13:53:37Z,$1391.36,4609bcf7-ae78-40d8-ac65-aee39a3695f7,695528253-0
599,3576332652839213,2019-07-20T14:40:17Z,$1910.17,3b4f91c5-6faf-487f-85ba-9097c8f703d6,276527537-8
600,5100131967688772,2019-07-12T00:28:39Z,$2149.62,d25a3a56-9b1f-4363-a0ce-ebc0d9f1d70d,907524569-6
601,5343894365635599,2019-07-28T11:14:27Z,$2034.13,710f84c5-5291-4779-ace7-52a9f4d9c646,682090520-3
602,3528581077123293,2019-07-29T14:24:48Z,$4241.02,23d672e4-80eb-4672-8f7c-694e73fc6d3d,034030642-4
603,5602210810947297,2019-08-07T17:49:42Z,$2622.18,3cd6a1a8-e37e-4414-8ef7-11c78da2a6ca,400389719-6
604,6387701634548864,2019-07-18T22:19:39Z,$1375.46,dbe67a0e-d47d-4108-a72a-21598d14e63d,779686478-7
605,5458793146409269,2019-07-09T10:01:19Z,$2160.99,95792bc0-7d84-42b2-96a2-221e49b9be8a,087523475-5
606,3578601269684099,2019-07-17T20:08:03Z,$3274.93,602c5c39-039a-4b39-81d1-9c336d004480,941480032-8
607,6371146655841111,2019-08-07T01:47:51Z,$181.61,8439d1b7-bddb-4220-aad6-9f54066b286a,287206817-1
608,3588709168144244,2019-08-05T19:24:08Z,$3816.46,9a96daf3-5ac1-4b7b-9712-c5083c453cb2,307212447-7
609,3554461548039450,2019-08-01T21:32:21Z,$3176.30,3fc213ea-1517-4a5c-bbf7-2aa6a03b7670,732960050-4
610,490352233979601691,2019-07-30T07:09:33Z,$4325.70,42550be7-01c3-48d7-9f27-38af54259cc7,819947441-6
611,3566640210383397,2019-07-13T08:13:10Z,$4596.60,423a484c-3cf9-42a2-97cc-c07b7cea3579,462555845-X
612,67619904304103166,2019-07-11T15:26:38Z,$4228.75,c436af4d-707b-4c2f-add2-f41f5dfb7c85,117789102-6
613,201874363574018,2019-07-16T05:28:01Z,$2032.83,6874ecc7-7b6f-4611-bd58-aa7e559ff747,532167243-1
614,3542234594943494,2019-07-17T13:37:49Z,$1851.59,bd459113-257b-41b4-a2e8-ca73539902fa,007484116-5
615,3565435732734347,2019-08-01T04:06:21Z,$114.48,f1eb6294-75fe-484a-9d2d-6c897e9f12b2,828641717-8
616,6759587359187610,2019-07-23T16:52:19Z,$4757.56,ede5e333-4ead-43c6-bfe3-96eeb2f5c9fd,768011267-3
617,493615194002232119,2019-08-04T13:03:31Z,$3850.56,02f9311e-b3ab-40ab-ae0a-9da805960100,944039869-8
618,3573548378780216,2019-07-28T23:53:23Z,$896.25,c483afb7-13d7-40f6-a7f1-b7211b8a89ec,731041192-7
619,3539147016392931,2019-08-01T02:48:54Z,$4896.65,daf19d6f-2bf1-434c-ac66-2acf9761118b,759121441-1
620,5108750256422148,2019-07-16T23:15:22Z,$1125.03,5ffb33b0-b8f6-49dd-a064-d20cde00f7c3,601488333-9
621,633499577200490517,2019-07-19T17:28:32Z,$3250.70,c9b43e36-046a-48fe-addd-2f2c8ce52efc,855070191-2
622,560223378658456037,2019-07-16T14:05:24Z,$854.16,15744244-6957-4b6c-91bd-a3ad05b5c646,721918611-8
623,3566448950514134,2019-08-07T22:24:02Z,$3256.09,3f67dbce-0f93-4773-9652-eec811d680e0,750456002-2
624,6304996524079919,2019-07-18T11:22:36Z,$2.96,401683c6-ef5b-458e-a8cd-42463f749703,929106840-3
625,633110822914601036,2019-08-01T17:55:31Z,$2190.96,f8f39ed6-5617-4251-ac28-0af6caa056c1,804999376-0
626,201971450104186,2019-08-03T08:43:20Z,$1043.51,79469154-3906-4c05-8c44-2c6425f0d14c,366827751-6
627,337941762698529,2019-07-13T00:09:14Z,$2434.95,be403be2-1f22-4b18-9528-a9f327b3b280,001756471-9
628,5048378342076737,2019-07-28T21:35:57Z,$1720.26,4cb65d82-f8ed-4f07-8f75-d3e8170e3df6,659734147-3
629,6759021447683380,2019-07-09T01:36:49Z,$1132.60,e9af9672-4f2a-427b-9873-f6452c74bb47,831827030-4
630,5108756222973296,2019-07-26T14:48:50Z,$1137.78,27d1f625-0570-40ca-a066-bad5ee09e9c4,714235672-3
631,3551639358907824,2019-07-25T00:46:34Z,$1842.17,5d2eb4dc-55a4-4937-840a-cb5affe92837,835875572-4
632,201691355196281,2019-08-06T11:08:08Z,$1490.05,4af5d7ce-202f-4a96-9c15-12e52cacf0d5,292624263-8
633,337941984267418,2019-07-28T23:23:19Z,$1637.56,733981f6-851f-4c7e-b9f9-4fe72be96ac4,516747811-1
634,4026025279918428,2019-07-31T21:56:24Z,$4986.12,9cceb9bf-55be-4c66-9019-914575f5c960,137927753-1
635,30011286862967,2019-08-02T02:13:28Z,$4823.29,a967fb89-8ad1-4d99-9f8c-034ad7a6e31b,034010089-3
636,675931764300384389,2019-07-24T23:33:15Z,$3057.81,b553ab50-6b02-4de7-8917-2f7fa51eb0e0,612180193-X
637,3541974710404654,2019-08-02T17:16:05Z,$4809.84,c6e556da-9cf8-4d64-b4e5-38cec1d27ffd,339251644-9
638,4017950472105583,2019-07-19T20:49:13Z,$898.27,5354ce4a-5605-49fa-b49f-8f89af5d348b,766444743-7
639,670644135600054676,2019-07-10T02:47:21Z,$3196.07,0ee6984c-afc4-4269-b72c-b152f505206a,348985209-5
640,5602219140699702964,2019-07-28T06:16:11Z,$2378.46,ebd764dd-dd3b-448e-ab8c-c89efd8d2974,054658949-9
641,6392685225743377,2019-07-29T13:12:52Z,$3903.31,7cd69a44-3ea2-4ada-a6b9-14aad27d0d7a,154772824-8
642,3588903912578878,2019-07-10T01:08:35Z,$2997.47,283f85eb-d037-42a3-bae8-e49a987889b1,518474510-6
643,493613513081396135,2019-07-20T07:46:02Z,$3818.55,3d1280aa-075c-4a90-8621-361ce13c62f1,932327137-3
644,6706058945123711,2019-07-09T07:19:44Z,$4763.99,f027b314-0280-40ba-805b-f32ffc1fe39c,329291594-5
645,6380965114672778,2019-08-07T11:05:43Z,$1249.95,029a82ea-8d69-45bf-8cf8-5d8fced7fedd,953253891-7
646,201564288277165,2019-07-29T13:45:29Z,$2906.87,10d84aa7-1e65-4edf-bf69-79c8bdc99621,241252602-8
647,3588221724857715,2019-07-18T19:06:13Z,$213.05,67f77abe-627d-413a-95f5-a8f5e416cd9b,864918794-3
648,3541847772669515,2019-07-23T18:34:59Z,$2704.61,37bc9921-17fe-4b5c-9eb5-d071626f665e,476260753-3
649,201662487249553,2019-08-07T19:11:13Z,$4302.24,6ce1a76f-dc68-44e9-8f8f-1854a822ce49,543555289-3
650,3588599697597537,2019-07-22T20:26:43Z,$4823.34,86f3ffe1-be6e-4894-88fb-d87f4bc0e6e3,021972501-2
651,36044693118313,2019-08-03T06:18:19Z,$181.83,8af6811d-91af-4fe1-89a2-ebec2d732958,423736819-X
652,3542245740027891,2019-08-07T18:38:07Z,$455.67,7c3d8277-cc5f-40a4-88d5-a4f2c2642d1d,544567473-8
653,3562696540385134,2019-07-16T02:27:35Z,$809.18,2450173c-c922-4124-9e9a-e4d5a607310d,641458382-0
654,06043430260860965,2019-07-12T01:47:20Z,$3252.25,2ed33c99-d313-45d6-9c47-1d96765cbfc8,428621551-2
655,3535998324086340,2019-07-18T17:25:48Z,$3276.23,5fec52c4-e6af-482b-91ba-74fec651f879,753528196-6
656,3545511453222822,2019-07-09T21:19:54Z,$1418.38,7616d965-c953-4f82-bbc5-8405fe5acf87,579150491-8
657,5100141273272088,2019-07-30T14:10:46Z,$4614.87,0e752f13-23f6-4d5c-973e-0c6fe1fb4091,623992277-3
658,4041598714947,2019-07-29T14:21:09Z,$1533.50,f0aa571d-d9b2-4642-8724-3ad2fa143470,121629024-5
659,4844382517904086,2019-07-31T08:36:10Z,$4442.56,7d395637-3d55-4154-b1dc-e11749b6fbd4,470906877-1
660,30240973110584,2019-07-13T07:26:11Z,$2700.48,0b9d4505-84e2-4922-bcf0-ac4c6de6b06c,780837983-2
661,4468029143976,2019-07-11T10:10:55Z,$815.23,61d46e5f-39fe-4c7c-acd1-06cb993a8e0e,347886885-8
662,5010129939709345,2019-07-27T06:33:41Z,$808.02,545412e1-0c59-41e2-b740-9c3a2f75ab57,561365745-9
663,5602226298743727,2019-07-10T03:34:04Z,$419.94,1bdc031d-21d7-4ad6-b8f5-90d4a6cc9183,237406179-5
664,3584154055946589,2019-07-13T10:54:28Z,$1905.60,a7faec57-2d05-4f2c-bde8-766f7251c707,033925883-7
665,4175008659524643,2019-08-06T04:48:15Z,$3393.07,d1c33ce5-cd40-465b-98f0-0a04b8427b32,429219362-2
666,4041590678413512,2019-08-07T09:06:01Z,$1721.00,0dae33d7-765c-44f6-a91a-f45dd3415883,206833106-3
